,ID,Road,Community_Name,House_Type,Unit_Price,Listing_Price,Transaction_Cycle,Floor,Construction_Area,Oriented,Age,Renovation,Construction_struct,Elevator,Listing_Time
46,332.896143290481,334.9401282965075,333.4825799021018,337.59796027911966,332.896143290481,332.896143290481,-0.4894736842105264,331.4209009952855,0.6706586826347305,330.15776397515526,0.125,331.0303399702018,342.5410349580253,339.80041906757464,332.896143290481
47,333.44431604795614,331.776193870278,333.44431604795614,326.6257380568975,333.44431604795614,333.44431604795614,0.3736842105263158,333.6799371398638,-0.8862275449101796,330.15776397515526,-0.06291794974892423,332.73232862096563,325.38764965343415,328.62983091787436,333.44431604795614
48,334.35793731041457,334.35793731041457,334.35793731041457,337.59796027911966,334.35793731041457,334.35793731041457,0.5421052631578948,331.4209009952855,0.4790419161676647,330.15776397515526,0.5416666666666666,332.73232862096563,342.5410349580253,339.80041906757464,334.35793731041457
49,334.2582695363282,334.9064209617045,334.2582695363282,330.40543478260867,334.2582695363282,334.5090699683272,0.18421052631578946,331.4209009952855,-0.4311377245508982,334.82695076302906,-1.2083333333333333,332.73232862096563,325.38764965343415,328.62983091787436,334.2582695363282
50,333.5107612306804,331.776193870278,333.5107612306804,326.6257380568975,333.5107612306804,333.5107612306804,-0.11052631578947368,331.4209009952855,-0.7425149700598802,330.15776397515526,-2.0416666666666665,332.73232862096563,325.38764965343415,328.62983091787436,333.2565647869135
51,334.35129279214215,333.5912471395881,334.35129279214215,333.6955086813029,334.35129279214215,334.66801036567813,-0.3526315789473684,336.90164369034994,-0.9580838323353292,330.15776397515526,-0.9583333333333334,332.73232862096563,325.38764965343415,328.62983091787436,334.35129279214215
52,332.896143290481,335.3509417929472,334.4958249352145,343.67536231884066,332.896143290481,332.896143290481,0.7315789473684211,333.6799371398638,1.6047904191616766,330.15776397515526,-0.04166666666666666,331.0303399702018,342.5410349580253,339.80041906757464,332.896143290481
53,335.59049544994946,335.3509417929472,334.4958249352145,343.67536231884066,335.59049544994946,335.59049544994946,-0.531578947368421,336.90164369034994,1.3892215568862276,330.15776397515526,0.125,340.03768973501417,342.5410349580253,328.62983091787436,335.59049544994946
54,334.72338581539793,335.3509417929472,334.72338581539793,337.59796027911966,334.72338581539793,335.4627123524332,-0.13157894736842105,333.6799371398638,0.4790419161676647,330.15776397515526,0.375,331.0303399702018,342.5410349580253,339.80041906757464,334.72338581539793
55,333.6071067456305,333.98934356351236,333.6071067456305,337.59796027911966,333.6071067456305,333.19781169018137,-0.34210526315789475,336.90164369034994,0.1437125748502994,330.15776397515526,0.875,331.7581079167257,342.5410349580253,339.80041906757464,333.6071067456305
56,333.5439838220425,333.98934356351236,333.5439838220425,337.59796027911966,333.5439838220425,333.5439838220425,4.436842105263158,331.4209009952855,0.33532934131736525,330.15776397515526,-0.375,331.0303399702018,325.38764965343415,328.62983091787436,333.5439838220425
57,334.87288747652747,334.8741418764302,334.87288747652747,343.67536231884066,334.87288747652747,334.87288747652747,-0.14210526315789473,336.90164369034994,1.7005988023952097,330.15776397515526,0.125,340.03768973501417,342.5410349580253,328.62983091787436,335.187877915347
58,335.1984688718764,333.98934356351236,335.1984688718764,343.67536231884066,335.1984688718764,335.1984688718764,1.4894736842105265,333.6799371398638,1.5808383233532934,337.9958660014255,0.875,340.03768973501417,342.5410349580253,339.80041906757464,335.1984688718764
59,333.65029611440127,332.8688571023934,333.65029611440127,337.59796027911966,333.65029611440127,333.65029611440127,2.1210526315789475,331.4209009952855,0.11976047904191615,330.15776397515526,0.7916666666666666,331.7581079167257,342.5410349580253,339.80041906757464,333.65029611440127
60,334.00910010111227,333.8898646703138,334.00910010111227,330.40543478260867,334.00910010111227,333.9727364040752,-0.41578947368421054,331.4209009952855,-0.2395209580838324,330.15776397515526,-0.4583333333333333,331.0303399702018,325.38764965343415,328.62983091787436,334.54039316975184
61,333.5772064134046,335.2994690773425,333.5772064134046,326.6257380568975,333.5772064134046,333.19781169018137,-0.2368421052631579,336.90164369034994,-0.7185628742514971,330.15776397515526,-0.7083333333333334,340.03768973501417,325.38764965343415,328.62983091787436,334.3203282464728
62,333.8097645529395,335.3509417929472,333.8097645529395,337.59796027911966,333.8097645529395,333.8097645529395,2.9,333.6799371398638,0.4790419161676647,330.15776397515526,-0.625,331.0303399702018,325.38764965343415,328.62983091787436,333.8097645529395
63,333.5340170446338,333.81039447163835,333.5340170446338,326.6257380568975,333.5340170446338,333.5340170446338,-0.3736842105263158,331.4209009952855,-0.5508982035928144,330.15776397515526,-0.7083333333333334,340.03768973501417,325.38764965343415,328.62983091787436,333.5951626835589
64,333.70345226058066,332.8688571023934,333.40973221998274,330.40543478260867,333.70345226058066,333.21696082651744,-0.15263157894736842,333.6799371398638,-0.19161676646706588,330.15776397515526,-0.4583333333333333,332.73232862096563,325.38764965343415,328.62983091787436,333.70345226058066
65,335.4376715296837,335.3509417929472,335.4376715296837,343.67536231884066,335.4376715296837,335.4376715296837,0.005263157894736842,336.90164369034994,1.3173652694610778,337.9958660014255,0.2083333333333333,340.03768973501417,342.5410349580253,339.80041906757464,335.4376715296837
66,333.95926621406915,335.3509417929472,333.95926621406915,330.40543478260867,333.95926621406915,333.9727364040752,-0.6368421052631579,331.4209009952855,-0.2634730538922156,330.15776397515526,-0.2916666666666667,332.73232862096563,342.5410349580253,328.62983091787436,333.95926621406915
67,334.6602628918099,334.6602628918099,334.6602628918099,337.59796027911966,334.6602628918099,335.30708321336016,-0.4578947368421053,333.6799371398638,0.09580838323353294,330.15776397515526,0.04166666666666666,332.73232862096563,325.38764965343415,328.62983091787436,334.6602628918099
68,333.5439838220425,334.1438787185354,333.5439838220425,326.6257380568975,333.5439838220425,333.5439838220425,-0.5,333.6799371398638,-0.8862275449101796,330.15776397515526,-1.125,331.7581079167257,325.38764965343415,328.62983091787436,332.9759573855457
69,334.6569406326737,332.8688571023934,334.6569406326737,343.67536231884066,334.6569406326737,334.6569406326737,0.6473684210526316,333.6799371398638,1.4850299401197604,337.9958660014255,0.5416666666666666,331.0303399702018,342.5410349580253,328.62983091787436,334.6569406326737
70,333.44763830709235,332.8688571023934,333.44763830709235,330.40543478260867,333.44763830709235,333.44763830709235,-0.3736842105263158,333.6799371398638,-0.4790419161676647,330.15776397515526,-1.2083333333333333,340.03768973501417,325.38764965343415,328.62983091787436,333.44763830709235
71,334.1253791708797,334.1438787185354,334.1253791708797,330.40543478260867,334.1253791708797,334.31267039747456,2.542105263157895,336.90164369034994,-0.16766467065868262,330.15776397515526,-0.7083333333333334,340.03768973501417,325.38764965343415,328.62983091787436,334.1253791708797
72,333.8595984399827,333.8595984399827,333.8595984399827,337.59796027911966,333.8595984399827,333.71436798157214,-0.6157894736842106,333.6799371398638,0.38323353293413176,330.15776397515526,0.04166666666666666,331.0303399702018,342.5410349580253,328.62983091787436,333.8595984399827
73,334.7067745197169,334.7067745197169,334.7067745197169,337.59796027911966,334.7067745197169,334.7067745197169,-0.5736842105263158,333.6799371398638,0.40718562874251496,330.15776397515526,0.125,331.0303399702018,342.5410349580253,339.80041906757464,334.7067745197169
